"memberNumber","Recency","Frequency","Monetary","recency.log","frequency.log","monetary.log","recency.z","frequency.z","monetary.z","response","cluster"
4650,604.239583333333,11,557.363636363636,6.40397078043348,2.39789527279837,6.32321787496432,1.13325810245492,0.43382431067269,-0.138192785766233,"yes","2"
4651,414.239583333333,8,676.875,6.0264445101446,2.07944154167984,6.51748661775525,0.208671356343092,-0.0890190924928684,0.888826133226582,"no","2"
4652,488.239583333333,13,561.923076923077,6.19080623483045,2.56494935746154,6.33136496672326,0.611204065116782,0.708096889710195,-0.0951224634333615,"no","2"
4653,639.239583333333,4,779.5,6.460279318901,1.38629436111989,6.65865268849783,1.27116142854705,-1.22704133988704,1.63511307208079,"no","3"
4654,695.239583333333,7,662.142857142857,6.54425651038167,1.94591014905531,6.49548132894464,1.47682711151876,-0.308253477042298,0.772493224485205,"no","3"
4655,372.239583333333,10,586.6,5.91953768818624,2.30258509299405,6.37434315654335,-0.0531505046256871,0.277342241550171,0.13208554447965,"no","2"
4656,227.239583333333,21,538.666666666667,5.42600489408987,3.04452243772342,6.28909695041293,-1.26184488195703,1.49546911006387,-0.318576076172923,"yes","4"
4657,359.239583333333,20,578.55,5.88398952894608,2.99573227355399,6.36052497332235,-0.140210292165701,1.41536448894434,0.0590344947317623,"no","4"
4658,391.239583333333,8,459.625,5.96932011743178,2.07944154167984,6.13041093962144,0.0687699493719952,-0.0890190924928684,-1.15748373018368,"no","1"
4659,592.239583333333,8,627.25,6.38391125459099,2.07944154167984,6.44134518524653,1.08413100008647,-0.0890190924928684,0.486297704915155,"no","2"
4660,395.239583333333,8,643,5.97949212111442,2.07944154167984,6.46614472423762,0.0936818575662879,-0.0890190924928684,0.617402664777666,"yes","2"
4661,456.239583333333,17,545.588235294118,6.12301807358584,2.83321334405622,6.30186454341942,0.445186385387913,1.14853781406449,-0.251079064665646,"yes","2"
4662,265.239583333333,16,506.375,5.58063350559509,2.77258872223978,6.22727750152285,-0.883149209579037,1.0490031549013,-0.645390069302755,"yes","4"
4663,844.239583333333,6,550.833333333333,6.73843632082217,1.79175946922805,6.31143228305773,1.95238627978118,-0.561341000175034,-0.200498361463595,"no","2"
4664,440.239583333333,8,732.5,6.08731908629761,2.07944154167984,6.59646334089122,0.35775721000613,-0.0890190924928684,1.30634357661676,"no","2"
4665,530.239583333333,8,779.125,6.2733289484302,2.07944154167984,6.65817149512901,0.813307635787865,-0.0890190924928684,1.63256920070772,"no","3"
4666,250.239583333333,20,607.8,5.52241879228736,2.99573227355399,6.40984588048269,-1.02572088362929,1.41536448894434,0.319773839764098,"no","4"
4667,349.239583333333,17,562.941176470588,5.85575817187505,2.83321334405622,6.33317514039078,-0.209350748411724,1.14853781406449,-0.085552819977093,"no","4"
4668,555.239583333333,6,532,6.31939970228038,1.79175946922805,6.27664348934164,0.926137951836236,-0.561341000175034,-0.384412401375871,"no","2"
4669,410.239583333333,10,652.4,6.01674133862611,2.30258509299405,6.48065787074686,0.184907649053568,0.277342241550171,0.694127699515466,"no","2"
4670,302.239583333333,7,771.714285714286,5.71122002515687,1.94591014905531,6.64861438529725,-0.563334206730879,-0.308253477042298,1.58204469291966,"no","4"
4671,373.239583333333,22,613.636363636364,5.92222052801468,3.09104245335832,6.41940251106821,-0.0465800528650257,1.57184655806686,0.370295813974376,"no","4"
4672,277.239583333333,7,462.857142857143,5.62488205413902,1.94591014905531,6.13741845973106,-0.774781594559569,-0.308253477042298,-1.12043785432936,"no","1"
4673,608.239583333333,7,782,6.41056885588334,1.94591014905531,6.66185474054531,1.14941722458995,-0.308253477042298,1.65204100389893,"no","3"
4674,801.239583333333,6,552.666666666667,6.68616000763035,1.79175946922805,6.31475504702713,1.82435813944604,-0.561341000175034,-0.182932275376383,"yes","2"
4675,282.239583333333,10,570.4,5.64275629653238,2.30258509299405,6.34633786910009,-0.731006395548803,0.277342241550171,-0.0159668885719004,"no","4"
4676,572.239583333333,13,592.307692307692,6.34955775566714,2.56494935746154,6.38402625038024,0.999997014487942,0.708096889710195,0.18327607787168,"no","2"
4677,298.239583333333,7,540,5.69789713441113,1.94591014905531,6.29156913955832,-0.595962845246511,-0.308253477042298,-0.305506629245088,"yes","4"
4678,235.239583333333,12,491.083333333333,5.46060449834947,2.484906649788,6.19661383504991,-1.17710816815256,0.576681247219135,-0.807496258599954,"no","4"
4679,272.239583333333,22,540.772727272727,5.60668249967919,3.09104245335832,6.29299909311821,-0.819353504286085,1.57184655806686,-0.297947053071436,"no","4"
4680,347.239583333333,9,635,5.85001498358432,2.19722457733622,6.45362499889269,-0.223416195486341,0.10435933953697,0.551216027621778,"no","4"
4681,332.239583333333,14,572.571428571429,5.80585634520822,2.63905732961526,6.35013749370939,-0.331563614572302,0.82976877035187,0.00412016353314319,"no","4"
4682,449.239583333333,6,520.333333333333,6.10755633860205,1.79175946922805,6.25446963184732,0.407319576206741,-0.561341000175034,-0.501636463397144,"yes","2"
4683,320.239583333333,21,586.285714285714,5.76906941357597,3.04452243772342,6.37380723779529,-0.421657237438002,1.49546911006387,0.129252362541107,"yes","4"
4684,627.239583333333,10,565.8,6.44132857822674,2.30258509299405,6.33824065886747,1.22474981421618,0.277342241550171,-0.0587735077968537,"no","2"
4685,278.239583333333,15,571.066666666667,5.62848255309671,2.70805020110221,6.34750595707311,-0.765963735041829,0.943042581262174,-0.00979168802185451,"no","4"
4686,270.239583333333,13,683.769230769231,5.59930891121895,2.56494935746154,6.52762047878014,-0.837411908953929,0.708096889710195,0.94239968729132,"no","4"
4687,320.239583333333,10,727.1,5.76906941357597,2.30258509299405,6.58906401965601,-0.421657237438002,0.277342241550171,1.26722640940245,"yes","4"
4688,311.239583333333,16,532.25,5.74056298001674,2.77258872223978,6.27711330377359,-0.491471374153883,1.0490031549013,-0.381928685760634,"no","4"
4689,336.239583333333,7,458.285714285714,5.81782395150187,1.94591014905531,6.12749281993109,-0.302254157105079,-0.308253477042298,-1.17291062844231,"no","1"
4690,598.239583333333,9,621.111111111111,6.39399131474109,2.19722457733622,6.43150998881293,1.1088177325029,0.10435933953697,0.434303067670834,"yes","2"
4691,301.239583333333,8,525.625,5.70790590606042,2.07944154167984,6.26458803072721,-0.57145070307238,-0.0890190924928684,-0.448144651331699,"yes","4"
4692,286.239583333333,15,610.533333333333,5.65682916410442,2.70805020110221,6.41433289211483,-0.696541014300127,0.943042581262174,0.343494824260846,"yes","4"
4693,356.239583333333,18,562.444444444444,5.87560349138929,2.89037175789616,6.33229236376885,-0.160748251475066,1.24238158693114,-0.0902196967939474,"yes","4"
4694,264.239583333333,20,638.2,5.57685620423196,2.99573227355399,6.45865171384414,-0.892400069853608,1.41536448894434,0.577790201528287,"yes","4"
4695,300.239583333333,26,586.038461538462,5.70458076704714,3.25809653802148,6.37338542144787,-0.579594187917302,1.84611913710436,0.127022393051851,"yes","4"
4696,356.239583333333,7,673.285714285714,5.87560349138929,1.94591014905531,6.51216977786842,-0.160748251475066,-0.308253477042298,0.860718188147051,"no","2"
4697,332.239583333333,12,607.666666666667,5.80585634520822,2.484906649788,6.40962648601055,-0.331563614572302,0.576681247219135,0.318613991451019,"no","4"
4698,288.239583333333,8,532.5,5.66379202088416,2.07944154167984,6.27758289758358,-0.67948851861897,-0.0890190924928684,-0.37944613648289,"yes","4"
4699,373.239583333333,18,622.5,5.92222052801468,2.89037175789616,6.43374362833886,-0.0465800528650257,1.24238158693114,0.446111400902375,"no","4"
4700,408.239583333333,16,606.4375,6.01185421611374,2.77258872223978,6.40760167278552,0.172938763555612,1.0490031549013,0.307909636959081,"no","2"
4701,466.239583333333,8,777.875,6.14469962933222,2.07944154167984,6.65656584288938,0.49828594601677,-0.0890190924928684,1.62408077789849,"no","3"
4702,274.239583333333,7,506.857142857143,5.61400211605781,1.94591014905531,6.22822919437416,-0.801427280807324,-0.308253477042298,-0.640358860734069,"no","4"
4703,659.239583333333,2,854.5,6.49108702432484,0.693147180559945,6.75051650255565,1.34661153190332,-2.3650635872812,2.12075926329408,"no","3"
4704,353.239583333333,11,527.909090909091,5.86714653304304,2.39789527279837,6.26892409257368,-0.181459900477336,0.43382431067269,-0.425221676249512,"yes","4"
4705,444.239583333333,10,594.1,6.09636401900146,2.30258509299405,6.3870476553617,0.379908847006281,0.277342241550171,0.199249002971806,"no","2"
4706,259.239583333333,6,638.833333333333,5.55775266629597,1.79175946922805,6.4596435961525,-0.939185894760436,-0.561341000175034,0.583033875222068,"no","4"
4707,545.239583333333,4,872.5,6.30122530051288,1.38629436111989,6.77136265407658,0.881627642712878,-1.22704133988704,2.23096429006585,"no","3"
4708,311.239583333333,14,608.428571428571,5.74056298001674,2.63905732961526,6.4108795208679,-0.491471374153883,0.82976877035187,0.32523827123049,"no","4"
4709,732.239583333333,6,561.166666666667,6.59610776004617,1.79175946922805,6.33001794993302,1.60381424322869,-0.561341000175034,-0.10224358702693,"yes","2"
4710,457.239583333333,9,646.666666666667,6.12520750589247,2.19722457733622,6.47183096338926,0.450548449571346,0.10435933953697,0.647463471795611,"no","2"
4711,326.239583333333,8,550.75,5.78763202964697,2.07944154167984,6.31128098568245,-0.376196165869974,-0.0890190924928684,-0.201298208441416,"no","4"
4712,604.239583333333,10,636.5,6.40397078043348,2.30258509299405,6.45598441799746,1.13325810245492,0.277342241550171,0.563689305739604,"no","2"
4713,559.239583333333,6,447.5,6.32657797406058,1.79175946922805,6.10367653771491,0.943718013067141,-0.561341000175034,-1.29881751425777,"no","1"
4714,344.239583333333,4,546,5.84133787813376,1.38629436111989,6.30261897574491,-0.244666999272958,-1.22704133988704,-0.247090691341961,"yes","3"
4715,608.239583333333,12,633,6.41056885588334,2.484906649788,6.45047042214418,1.14941722458995,0.576681247219135,0.534539078177435,"yes","2"
4716,526.239583333333,4,549.5,6.26575659065975,1.38629436111989,6.30900877384368,0.794762431963978,-1.22704133988704,-0.213310457621893,"no","3"
4717,450.239583333333,15,611.133333333333,6.10977984849323,2.70805020110221,6.41531515685957,0.412765098643277,0.943042581262174,0.348687653852522,"yes","2"
4718,339.239583333333,13,552.538461538462,5.82670659325708,2.56494935746154,6.31452304461326,-0.280499981346541,0.708096889710195,-0.184158776690333,"no","4"
4719,224.239583333333,16,579.1875,5.41271504872661,2.77258872223978,6.36162625934691,-1.29439259015054,1.0490031549013,0.0648565408633269,"no","4"
4720,534.239583333333,13,470.384615384615,6.28084439627091,2.56494935746154,6.15355069065974,0.831713463438733,0.708096889710195,-1.03515338637385,"no","2"
4721,399.239583333333,19,633.842105263158,5.98956169616824,2.94443897916644,6.45179987809404,0.118342911290092,1.33115018094122,0.541567364832622,"no","4"
4722,236.239583333333,10,647.6,5.46484647369103,2.30258509299405,6.47327322180348,-1.16671929064442,0.277342241550171,0.655088098671745,"no","4"
